category,level,question,option1,option2,option3,option4,correctAnswer,trivia,mediaUrl,mediaType,xpReward,timeLimit,isActive
Programming (Java),easy,Select a term associated with Programming (Java).,Andes,thread,hemisphere,machine,thread,,,text,20,12,true
Programming (Java),easy,Select a term associated with Programming (Java).,cell,Gulf,global economy,exception,exception,,,text,20,12,true
Programming (Java),easy,Which of these is related to Programming (Java)?,freight,package,K2,router,package,,,text,20,12,true
Programming (Java),easy,Which option belongs to Programming (Java)?,polymorphism,polynomial,publisher,servo,polymorphism,,,text,20,12,true
Programming (Java),easy,Which option belongs to Programming (Java)?,plate,dictionary,narrator,inheritance,inheritance,,,text,20,12,true
Programming (Java),easy,Which option belongs to Programming (Java)?,database,thread,dystopia,Lake Victoria,thread,,,text,20,12,true
Programming (Java),easy,Which option belongs to Programming (Java)?,class,story arc,emblem,hero,class,,,text,20,12,true
Programming (Java),easy,Which option belongs to Programming (Java)?,patient,translation,knight,JVM,JVM,,,text,20,12,true
Programming (Java),easy,Which option belongs to Programming (Java)?,comment,goalkeeper,culture,interface,interface,,,text,20,12,true
Programming (Java),easy,Pick the correct term for Programming (Java).,Valhalla,dune,parallel,JVM,JVM,,,text,20,12,true
Programming (Java),medium,Pick the concept that best matches Programming (Java).,package,socialization,battery,explorer,package,,,text,40,10,true
Programming (Java),medium,Which option is a key concept in Programming (Java)?,funnel,World Wide Web,subject,polymorphism,polymorphism,,,text,40,10,true
Programming (Java),medium,Which option is a key concept in Programming (Java)?,rupee,monopoly,Lake Superior,polymorphism,polymorphism,,,text,40,10,true
Programming (Java),medium,Select the most relevant term for Programming (Java).,exception,freight,Android,programming,exception,,,text,40,10,true
Programming (Java),medium,Select the most relevant term for Programming (Java).,interface,visitor center,Apollo,column,interface,,,text,40,10,true
Programming (Java),medium,Pick the concept that best matches Programming (Java).,battery,flooring,polymorphism,judiciary,polymorphism,,,text,40,10,true
Programming (Java),medium,Which option is a key concept in Programming (Java)?,ice melt,class,viral,World Wide Web,class,,,text,40,10,true
Programming (Java),medium,Select the most relevant term for Programming (Java).,post,polymorphism,playback,shutter speed,polymorphism,,,text,40,10,true
Programming (Java),medium,Select the most relevant term for Programming (Java).,dystopia,polymorphism,data structure,Harappa,polymorphism,,,text,40,10,true
Programming (Java),medium,Which option is a key concept in Programming (Java)?,thread,classification,imagery,institution,thread,,,text,40,10,true
Programming (Java),medium,Which term is most commonly used in Programming (Java)?,regression,qualifier,HTML,thread,thread,,,text,40,10,true
Programming (Java),medium,Select the most relevant term for Programming (Java).,interface,endangered,Hamlet,microscope,interface,,,text,40,10,true
Programming (Java),medium,Which option is a key concept in Programming (Java)?,lifecycle,net,heuristic,polymorphism,polymorphism,,,text,40,10,true
Programming (Java),medium,Select the most relevant term for Programming (Java).,package,prime number,wilderness,linguistics,package,,,text,40,10,true
Programming (Java),medium,Which option is a key concept in Programming (Java)?,designer,class,feature,rocket,class,,,text,40,10,true
Programming (Java),medium,Pick the concept that best matches Programming (Java).,Kerala,interface,Madagascar,push notification,interface,,,text,40,10,true
Programming (Java),medium,Pick the concept that best matches Programming (Java).,semantics,soil,Asia,bytecode,bytecode,,,text,40,10,true
Programming (Java),medium,Which option is a key concept in Programming (Java)?,portrait,Hittites,Asia,class,class,,,text,40,10,true
Programming (Java),hard,Pick the most specific concept tied to Programming (Java).,class,emissions,comic,modem,class,,,text,80,8,true
Programming (Java),hard,Which term is most specifically associated with Programming (Java)?,garbage collection,topography,color,realism,garbage collection,,,text,80,8,true
Programming (Java),hard,Select the most precise term for Programming (Java).,society,billboard,dish,inheritance,inheritance,,,text,80,8,true
Programming (Java),hard,Select the most precise term for Programming (Java).,exception,blueprint,summit,myth,exception,,,text,80,8,true
Programming (Java),hard,Pick the most specific concept tied to Programming (Java).,posture,inheritance,statuette,prize,inheritance,,,text,80,8,true
Programming (Java),hard,Which option best characterizes Programming (Java)?,automation,Babylon,inheritance,gearbox,inheritance,,,text,80,8,true
Programming (Java),hard,Pick the most specific concept tied to Programming (Java).,preposition,Australia,exception,memory,exception,,,text,80,8,true
Programming (Java),hard,Which term is most specifically associated with Programming (Java)?,diplomacy,innovation,JVM,sedan,JVM,,,text,80,8,true
Programming (Java),hard,Select the most precise term for Programming (Java).,campaign,screen,battery,inheritance,inheritance,,,text,80,8,true
Programming (Java),hard,Which option best characterizes Programming (Java)?,triangle,stock exchange,interface,modernism,interface,,,text,80,8,true
Programming (Java),hard,Select the most precise term for Programming (Java).,franchise,engagement,package,designer,package,,,text,80,8,true
Programming (Java),hard,Which term is most specifically associated with Programming (Java)?,nebula,biodiversity,exception,Android,exception,,,text,80,8,true
Programming (Java),hard,Which term is most specifically associated with Programming (Java)?,subject,inheritance,range,brush,inheritance,,,text,80,8,true
Programming (Java),hard,Which term is most specifically associated with Programming (Java)?,freight,institution,Mohenjo-daro,inheritance,inheritance,,,text,80,8,true
Programming (Java),hard,Pick the most specific concept tied to Programming (Java).,script,Southern Ocean,garbage collection,sequel,garbage collection,,,text,80,8,true
Programming (Java),hard,Select the most precise term for Programming (Java).,Mars rover,interface,arid,Bihar,interface,,,text,80,8,true
Programming (Java),hard,Which term is most specifically associated with Programming (Java)?,symptom,athletics,interface,lifecycle,interface,,,text,80,8,true
Programming (Java),hard,Select the most precise term for Programming (Java).,multiple,inheritance,returns,recycling,inheritance,,,text,80,8,true
Programming (Java),hard,Select the most precise term for Programming (Java).,flowerbed,interface,electricity,aperture,interface,,,text,80,8,true
Programming (Java),hard,Select the most precise term for Programming (Java).,summit,bull market,ace,thread,thread,,,text,80,8,true
Programming (Java),hard,Select the most precise term for Programming (Java).,Asia,transmission,responsive layout,package,package,,,text,80,8,true
Programming (Java),hard,Which term is most specifically associated with Programming (Java)?,electricity,bytecode,ritual,chassis,bytecode,,,text,80,8,true
Programming (Java),hard,Select the most precise term for Programming (Java).,product page,interface,star,symphony,interface,,,text,80,8,true
Programming (Java),hard,Pick the most specific concept tied to Programming (Java).,inheritance,scripture,harvest,bowler,inheritance,,,text,80,8,true
Web Development,easy,Which of these is related to Web Development?,robot,hero,conservation,HTTP,HTTP,,,text,20,12,true
Web Development,easy,Select a term associated with Web Development.,watercolor,CSS,monopoly,epic,CSS,,,text,20,12,true
Web Development,easy,Pick the correct term for Web Development.,viral,kidney,API,yen,API,,,text,20,12,true
Web Development,easy,Pick the correct term for Web Development.,landing gear,bandwidth,dialect,session,session,,,text,20,12,true
Web Development,easy,Which of these is related to Web Development?,routing,treatment,session,livestock,session,,,text,20,12,true
Web Development,easy,Pick the correct term for Web Development.,responsive design,Sumer,turbulence,regression,responsive design,,,text,20,12,true
Web Development,easy,Pick the correct term for Web Development.,endgame,DNA,interface,CSS,CSS,,,text,20,12,true
Web Development,easy,Which option belongs to Web Development?,circle,API,like,catalyst,API,,,text,20,12,true
Web Development,easy,Which of these is related to Web Development?,concert,receptor,DOM,grammar,DOM,,,text,20,12,true
Web Development,easy,Pick the correct term for Web Development.,diplomacy,Lake Victoria,periodic table,HTML,HTML,,,text,20,12,true
Web Development,easy,Which option belongs to Web Development?,trend,CSS,classification,follower,CSS,,,text,20,12,true
Web Development,easy,Which of these is related to Web Development?,linear,IPO,HTTP,IP address,HTTP,,,text,20,12,true
Web Development,easy,Select a term associated with Web Development.,console,hospital,Rockies,session,session,,,text,20,12,true
Web Development,easy,Pick the correct term for Web Development.,innovation,API,suspension,lighting,API,,,text,20,12,true
Web Development,easy,Which of these is related to Web Development?,JavaScript,origin,share,posture,JavaScript,,,text,20,12,true
Web Development,easy,Which of these is related to Web Development?,API,flavor,limit,like,API,,,text,20,12,true
Web Development,easy,Pick the correct term for Web Development.,compound,Divine Comedy,Rajasthan,DOM,DOM,,,text,20,12,true
Web Development,easy,Select a term associated with Web Development.,frame,Shiva,wilderness,DOM,DOM,,,text,20,12,true
Web Development,medium,Which term is most commonly used in Web Development?,diagnosis,verb,HTML,binary,HTML,,,text,40,10,true
Web Development,medium,Pick the concept that best matches Web Development.,CSS,mitigation,free kick,existence,CSS,,,text,40,10,true
Web Development,medium,Which term is most commonly used in Web Development?,session,archipelago,Antarctica,World Wide Web,session,,,text,40,10,true
Web Development,medium,Pick the concept that best matches Web Development.,prime minister,push notification,JavaScript,globalization,JavaScript,,,text,40,10,true
Web Development,medium,Pick the concept that best matches Web Development.,irrigation,perception,session,hemisphere,session,,,text,40,10,true
Web Development,medium,Pick the concept that best matches Web Development.,Andes,cookie,altitude,pattern,cookie,,,text,40,10,true
Web Development,medium,Select the most relevant term for Web Development.,studio,covalent bond,HTML,assist,HTML,,,text,40,10,true
Web Development,medium,Pick the concept that best matches Web Development.,Red Sea,heart,session,Greenland,session,,,text,40,10,true
Web Development,medium,Select the most relevant term for Web Development.,shot clock,symphony,session,network,session,,,text,40,10,true
Web Development,medium,Which term is most commonly used in Web Development?,globe,Gujarat,character,DOM,DOM,,,text,40,10,true
Web Development,medium,Which term is most commonly used in Web Development?,exoplanet,mind,theme,cookie,cookie,,,text,40,10,true
Web Development,medium,Which term is most commonly used in Web Development?,identity,prime minister,DNA,DOM,DOM,,,text,40,10,true
Web Development,medium,Pick the concept that best matches Web Development.,Nile,hero,HTTP,currency symbol,HTTP,,,text,40,10,true
